GEOID20,POP20,votes_dem,votes_gop,WHITEPOP,BLACKPOP,HISPLATPOP
290950129062,681,160.8517912,96.86531715,185,373,41
290950129063,756,143.6257211,100.3822223,264,360,86
290950129064,787,159.072963,90.27121716,205,424,60
290950129065,1273,335.6962147,185.7711445,398,692,66
290950130031,1113,263.3440367,154.5155369,350,547,173
290950130032,1772,378.1994794,267.2202396,551,942,131
290950130033,976,236.636817,145.9403271,328,484,101
290950130034,981,224.9028515,124.6127322,230,605,108
290950131001,1066,240.3830862,143.289273,271,613,147
290950131002,752,144.7630398,89.64865735,450,176,92
290950131003,1165,311.2704594,200.6681181,310,723,83
290950132031,1002,177.7715607,100.4216982,253,554,125
290950132032,1189,211.9470383,120.4602893,304,631,200
290950132033,968,179.454776,103.4637049,239,596,103
290950132034,943,178.2456732,97.63806235,254,520,144
290950132081,1587,308.3351904,174.9241725,350,1050,117
290950132082,1435,279.2375066,193.9250263,231,1054,90
290950132101,1022,195.3587451,113.1238311,171,771,52
290950132102,867,158.9129059,93.50763171,248,495,91
290950132103,675,123.7211205,72.80005927,169,415,69
290950133011,1557,236.3735471,224.5521521,958,188,313
290950133012,1049,196.8970086,158.4050954,670,103,194
290950133013,1028,166.4312856,152.8384711,602,227,113
290950133014,531,91.29205098,81.29845339,179,200,129
290950133071,966,236.2530725,161.2318006,280,519,86
290950133072,1693,414.0542982,282.5729172,414,996,152
290950133091,1437,378.4811727,270.9700617,597,610,126
290950133092,1229,290.537057,201.3978279,491,525,141
290950133093,1366,277.2723986,182.0651762,359,810,83
290950133094,1008,204.6051078,134.3497056,164,738,36
290950133131,1681,378.7168157,315.7154765,850,513,236
290950133132,1670,359.0062432,290.1724072,773,561,260
290950133133,1023,224.1825116,176.7561663,381,437,127
290950133134,788,162.5984743,119.0142722,368,222,152
290950134011,1372,255.8586268,218.8837235,523,471,286
290950134012,1430,244.2232574,211.3653706,509,524,324
290950134051,544,108.71406,96.22889243,174,292,37
290950134052,1437,328.4977455,307.61208,993,238,80
290950134071,1055,348.0938187,328.8526474,871,57,39
290950134072,1519,448.0071516,431.3773385,1243,156,50
290950134101,948,165.2690941,113.8404721,516,276,73
290950134102,738,128.6588515,88.6226459,406,142,118
290950134103,826,144.0002866,99.19011595,510,110,128
290950134104,1525,265.8600929,183.1294514,749,563,133
290950134161,2344,545.6509709,405.1837945,714,1266,247
290950134171,1275,242.1965301,197.200707,730,339,130
290950134172,699,189.4321107,153.2579211,357,232,52
290950134173,944,258.9332547,217.3171649,663,144,81
290950134181,811,208.9451389,204.0504672,593,106,38
290950134182,871,226.2631238,217.0390044,652,107,45
290950134183,1060,271.5927092,264.7642883,773,140,66
290950135021,1557,338.6746077,415.3222267,1368,55,63
290950135022,1311,311.072977,353.304903,1089,113,55
290950135023,975,198.0592993,246.3640302,838,38,43
290950135024,893,211.8902885,240.6569629,757,52,47
290950135025,1329,277.8084602,357.8751348,1140,34,75
290950135041,1408,330.570522,365.2273071,1057,171,79
290950135042,1143,266.2552932,265.3245115,861,142,79
290950135043,937,196.724856,221.2590547,765,59,34
290950136061,1445,358.8012082,411.9825748,1294,56,46
290950136121,1853,474.881215,498.7333969,1466,196,72
290950136122,1814,507.1052763,556.3032676,1433,158,65
290950136123,1742,448.4196117,438.7463965,1432,143,57
290950136124,18,4.65132497,4.26313343,12,1,0
290950136125,1680,433.103404,413.3681846,1224,218,77
290950136131,860,209.9066763,226.532428,747,24,37
290950136132,672,156.1717662,169.3417455,597,18,34
290950136133,1056,247.0270058,267.6859341,980,21,18
290950136141,1456,356.7449371,400.9342736,1169,107,50
290950136151,656,160.4365545,179.7676539,471,50,49
290950136152,1396,346.6342471,398.0122305,1165,123,49
290950137051,1408,277.2648215,258.1194198,1134,79,91
290950137061,1475,277.8371546,263.2913993,1170,100,117
290950137062,1209,237.9560521,224.9429047,668,252,207
290950137063,1527,304.1263366,282.4337561,1109,218,123
290950137071,1197,256.2603679,269.281912,879,144,67
290950137072,1778,380.2377524,399.2796536,1390,110,105
290950137081,1993,512.722632,563.0293574,1685,96,100
290950137082,1286,330.8385871,363.2994246,1091,71,63
290950138011,2365,575.5628341,604.8431781,1875,175,156
290950138012,1872,393.2982344,397.2124639,1259,273,182
290950138013,1487,362.0851712,380.6995339,1153,117,97
290950138031,1745,383.0035124,375.0814178,1383,122,115
290950138032,1729,424.5670121,448.7690312,1384,119,103
290950138033,1793,447.8888889,478.666666,1428,187,82
290950138041,1164,279.3676198,293.0085607,869,109,61
290950138042,1958,470.7207609,491.4255966,1568,165,92
290950139021,1776,341.1486156,551.6297824,1578,21,58
290950139041,2228,547.0996549,578.2865247,1793,127,149
290950139042,2095,524.2921729,536.1021394,1589,231,93
290950139043,1289,332.0100399,350.6136255,1025,93,74
290950139044,1682,421.6662333,468.862238,1386,105,82
290950139161,1377,317.9630299,350.7213443,1190,38,38
290950139162,1524,372.9081758,393.8517219,1277,100,69
290950139163,950,229.4345959,241.574481,813,23,44
290950139164,2472,569.1654482,592.3166776,1877,272,169
290950139171,2090,398.8445787,584.7787771,1877,28,78
290950139172,1747,399.5263964,579.6646617,1629,12,36
290950139181,1180,244.4508811,333.6840557,1103,7,12
290950139182,921,234.4870437,303.1071145,814,17,24
290950139183,1163,378.5587439,489.7582212,1070,9,25
290950140021,687,159.2683236,234.7893743,623,4,13
290950140022,1110,279.7741838,370.2872245,978,3,26
290950140041,1566,257.847341,357.493127,1340,43,83
290950140042,581,91.17421715,135.195149,506,5,28
290950140043,994,157.2623936,234.8686795,867,34,44
290950140051,2093,364.6559379,533.7141705,1825,43,63
290950140052,1416,219.6247019,325.3160652,1285,5,83
290950140053,706,103.6057293,152.660108,593,11,41
290950140054,1069,198.3975568,292.2976802,980,8,26
290950140061,2816,470.8239404,628.9669851,2426,51,185
290950140062,1637,266.7148719,338.928507,1368,54,87
290950140063,2161,412.1892414,570.1081563,1883,34,145
290950140081,1883,339.0367262,414.5603096,1597,56,139
290950140082,1315,214.2517145,272.2608349,1093,28,95
290950140083,733,119.4270014,151.7621231,625,35,38
290950140091,1473,232.7013355,304.5942615,1262,32,103
290950140092,1624,260.7746665,345.198295,1318,98,136
290950141111,3085,581.9258952,632.7084223,2214,429,189
290950141112,969,220.727983,312.2922342,876,17,27
290950141121,1801,330.1337301,395.5226268,1489,103,79
290950141201,1037,241.2649273,296.4061965,829,97,43
290950141202,2042,507.5526095,575.3667365,1731,77,114
290950141211,2038,358.0221389,386.6346277,1529,168,175
290950141212,1191,221.1497986,263.8210131,956,75,86
290950141213,1582,284.4907381,321.0130023,1229,98,125
290950141214,1004,194.9459529,219.4369183,850,24,67
290950141215,1188,230.4213037,259.7399761,1021,43,55
290950141221,2455,511.478356,566.6130063,1971,187,154
290950141231,2053,390.2729703,402.4347598,1592,158,167
290950141232,1087,194.5259595,197.2074209,759,147,92
290950141241,1902,370.7357324,389.4524627,1398,186,135
290950141242,655,116.1892341,125.9351874,531,52,41
290950141243,993,176.1464268,190.9215895,810,30,53
290950141251,960,222.3579825,284.3355267,792,62,30
290950141252,1114,258.8188597,287.4203239,953,37,53
290950141261,719,127.5420753,138.2403051,485,68,79
290950141262,1987,449.7912132,509.7572601,1641,78,126
290950141263,963,224.1832912,248.7714185,621,152,74
290950141264,1021,237.600932,271.3955866,881,40,47
290950141265,807,143.1522319,155.1598415,584,83,86
290950141271,844,151.0394755,153.1214933,677,60,50
290950141272,1040,192.7709818,205.8634962,859,53,65
290950141281,1083,200.8484344,208.6640185,840,86,52
290950141282,993,187.4999329,196.9094087,719,122,95
290950141283,1517,283.5701328,295.7523894,1054,266,98
290950141284,1645,310.6116712,326.199373,1320,96,135
290950142031,1652,407.9023358,446.0904154,1353,88,67
290950142032,892,223.5639426,242.5238324,699,94,52
290950142033,1611,398.2209228,434.8129493,1262,128,75
290950142051,1542,336.4092453,327.9400425,912,433,67
290950142052,1025,212.4000058,223.0360551,748,170,31
290950142053,1158,239.9602019,251.9763433,731,280,74
290950142061,2227,490.6577784,584.6866674,1889,116,98
290950142062,1818,410.4629757,447.1168749,1588,63,67
290950142063,1048,230.8977784,275.1466665,921,34,32
290950143001,1888,473.0488161,367.9871393,1054,568,122
290950143002,1274,304.6606409,283.6975488,970,177,43
290950143003,1390,317.3597551,257.9078313,638,536,112
290950143004,931,210.6351148,180.5695434,552,242,56
290950144001,1780,466.273662,357.491037,835,674,85
290950144002,1171,266.8573809,241.3305483,681,341,48
290950145011,1020,205.8791872,203.769018,805,48,84
290950145012,1190,252.6880917,251.6937402,914,79,98
290950145013,743,149.1913375,157.4508299,388,283,73
290950145014,1153,231.1745473,244.6667227,911,44,103
290950145031,534,86.8891926,106.6061201,469,4,26
290950145032,753,145.2002258,152.710796,609,84,24
290950145041,834,160.5257384,177.890635,725,31,39
290950145042,1327,256.2480663,282.3978991,1011,104,114
290950145043,1377,282.5840265,331.8332281,1149,61,92
290950146011,2454,474.6499962,501.0707778,1757,128,387
290950146012,1045,209.5207303,221.7491113,813,25,136
290950146013,934,216.1893333,198.4303377,710,42,135
290950146014,1036,207.7162454,219.8393103,841,43,104
290950146031,1387,263.1540403,279.206104,1056,30,158
290950146032,1008,161.9520152,152.1524416,796,47,119
290950146033,1290,263.2208063,252.7293287,981,81,101
290950146041,531,96.01994179,98.89035365,405,42,56
290950146042,1582,286.0707113,294.6224852,1121,228,133
290950146043,1143,205.7482531,198.8573953,755,150,149
290950146044,1728,310.8891606,326.0263156,1145,252,234
290950147011,1761,458.6329312,464.2381581,1381,137,129
290950147012,962,154.5613478,145.2089767,570,156,195
290950147013,1180,190.7839515,179.4670852,646,314,123
290950147021,1258,320.167911,359.926754,1021,47,78
290950147022,1551,358.5936405,367.9973608,1319,45,96
290950147023,2334,582.713657,622.7925657,1889,146,145
290950148041,1479,326.4800471,404.0799079,1223,48,42
290950148042,1849,425.5917269,543.5191178,1591,60,47
290950148061,1903,424.4181963,490.7619045,1543,86,139
290950148062,1692,359.2490297,386.8531694,1343,188,76
290950148063,981,208.2880014,224.2925291,759,70,81
290950149021,1170,183.4611398,277.6237875,1064,10,33
290950149022,780,122.122525,183.9749495,660,2,42
290950149031,1676,347.8276388,536.6429938,1547,4,44
290950149032,1349,296.1088689,449.3402755,1246,2,41
290950149033,2611,466.8250976,626.1322146,2320,47,109
290950149041,2052,467.9657912,546.8901394,1618,145,179
290950149042,1723,349.426208,418.951793,1327,150,109
290950149043,1462,357.4919075,401.8122301,1196,78,82
290950149044,1476,360.9152224,405.6599535,1202,77,116
290950149051,842,170.7584837,204.7344222,718,41,56
290950149052,2037,428.2716552,514.2582807,1744,88,75
290950149053,795,194.3953942,218.4957065,675,19,44
290950149054,1510,366.6672108,449.1001456,1271,48,84
290950150001,1947,404.1876485,629.9593337,1736,35,82
290950150002,682,140.5895001,218.5051812,624,4,17
290950150003,1024,160.324956,241.5260874,902,4,41
290950151001,1714,294.155222,373.5921577,1446,53,101
290950151002,2133,361.7544889,461.6052446,1585,96,228
290950151003,2088,355.309545,454.281476,1693,65,141
290950152001,1499,442.1463944,272.1540928,1154,118,103
290950152002,803,236.853606,145.7903513,637,40,27
290950152003,344,67.61109165,38.60151198,213,74,30
290950153001,1304,321.6176873,203.000981,329,433,622
290950153002,721,205.0939517,117.4896245,218,41,534
290950153003,985,242.3004873,153.2174411,645,52,338
290950154011,392,57.38983818,27.31332262,118,188,40
290950154012,418,57.27292538,29.09017946,185,187,48
290950154013,1328,173.3767443,92.34448847,82,823,389
290950154021,696,90.86612508,48.39741267,73,518,55
290950154022,645,84.20783139,44.85105045,181,302,30
290950155001,370,41.71279616,27.82851077,229,34,111
290950155002,0,0,0,0,0,0
290950155003,958,75.21887424,52.36074913,484,54,475
290950156001,819,85.91933694,93.88807912,484,50,278
290950156002,943,104.0563096,106.1168901,467,135,329
290950156003,721,79.55949013,81.13497113,412,53,237
290950157011,1723,361.3061776,220.3582376,1369,128,135
290950157012,496,88.44355533,53.90100284,369,47,34
290950157021,1555,277.2776787,168.9839909,1092,176,142
290950157022,991,176.7087972,107.6933344,679,166,91
290950157023,645,156.1885751,95.31235158,378,132,73
290950158001,1362,379.9074513,245.2993244,1166,54,80
290950158002,570,159.2856281,102.951087,422,50,38
290950159001,762,184.5204558,112.6015688,462,74,32
290950159002,1193,213.4592054,129.762115,619,358,255
290950160001,853,124.6279434,62.90202428,150,449,240
290950160002,903,149.704033,88.24626242,133,575,184
290950161001,731,150.7611114,102.3880841,94,554,63
290950161002,1175,204.981701,130.4736772,124,947,66
290950162001,1365,330.1128866,98.51755012,625,517,106
290950162002,687,161.3077615,81.50015246,89,520,41
290950163001,775,109.65057,96.37250213,396,98,265
290950163002,691,176.0101502,94.83633334,90,506,53
290950163003,616,158.4612768,83.42030352,240,298,67
290950164001,1741,256.9411084,115.9008161,410,804,523
290950165001,736,127.1555324,76.04891859,109,420,221
290950165002,1132,257.5049774,127.5943069,78,844,195
290950166001,904,214.0918794,125.5040879,90,678,97
290950166002,715,167.2484557,78.50681105,69,519,106
290950167001,588,193.9163119,108.6596441,418,65,78
290950167002,889,293.1829954,164.2830337,612,143,63
290950167003,886,253.5221242,161.6263414,549,121,151
290950167004,1003,331.232154,185.2478252,708,133,87
290950168011,678,195.832572,116.7001575,477,74,60
290950168012,523,147.6824453,94.94257876,267,188,33
290950168013,977,296.9716379,171.7566458,738,74,123
290950168021,619,210.563598,116.5647724,498,13,89
290950168022,719,251.3112686,142.5010195,543,19,148
290950169001,894,232.5728377,131.4681651,233,545,74
290950169002,714,180.8565262,73.77529906,59,565,72
290950169003,753,178.7936856,75.84758939,60,585,77
290950170001,1141,171.774803,157.1056075,680,157,257
290950170002,1369,209.282717,141.2392573,635,484,197
290950171001,1020,296.5900448,137.0095516,60,806,108
290950171002,1335,371.024558,174.1117051,74,1031,168
290950171003,644,173.8943042,76.58410201,46,547,39
290950171004,815,215.4475414,91.04089002,60,687,54
290950172001,1814,396.0750673,259.7209563,517,1062,113
290950172002,919,167.0002097,107.2899177,294,455,112
290950172003,540,111.0404041,68.19436042,143,350,41
290950172004,1300,297.9927641,199.6747161,531,542,151
290950173001,684,201.7538337,193.0753818,524,80,40
290950173002,869,242.288737,225.08337,709,60,43
290950173003,948,255.355703,202.6675412,548,260,59
290950173004,853,237.8277246,220.9391422,645,100,40
290950174001,784,152.8781296,90.14060519,367,288,31
290950174002,1387,270.4616915,159.470688,358,844,82
290950174003,636,123.2212148,73.12908047,86,462,29
290950175001,948,215.1152411,125.5719135,401,419,89
290950175002,1064,260.3517259,153.8667319,479,414,112
290950176001,2211,599.2993899,430.7670092,981,915,177
290950176002,1169,335.2543444,315.482953,622,440,60
290950176003,775,201.0469703,188.0785117,299,406,48
290950176004,963,288.3896288,231.3433823,636,201,47
290950177001,691,166.573528,238.8812393,589,6,45
290950177002,1987,360.3999929,428.3223626,1543,115,170
290950177003,1251,188.3815592,219.1577656,997,65,95
290950177004,1436,260.4601861,309.5475155,1166,36,96
290950178001,814,207.7461142,108.4029234,485,176,72
290950178002,923,235.5646972,122.9187939,410,380,73
290950178003,863,239.1667713,143.5703848,586,111,71
290950178004,1209,314.3428731,169.7681639,708,194,201
290950179001,2105,494.9297051,472.1031882,1464,252,130
290950179002,999,237.9889197,203.1207758,767,86,66
290950179003,1428,310.7978964,287.3611572,995,241,55
290950179004,567,107.0462298,101.8989821,460,42,37
290950180001,937,169.6940289,163.6031747,802,49,51
290950180002,1869,394.1344565,413.2237365,1432,139,183
290950180003,793,158.4542952,150.9742609,650,49,46
290950181011,1105,259.5624618,288.5664177,903,81,35
